0.491667,-0.2506224,-0.3662682,0.4835003
0.5,-0.2503767,-0.366445,0.4833892
0.508333,-0.250317,-0.3663343,0.4834596
0.516667,-0.2503131,-0.366265,0.483493
0.525,-0.2502108,-0.3662665,0.4835398
0.533333,-0.2503766,-0.3658441,0.4837234
0.541667,-0.2501513,-0.366375,0.4836043
0.55,-0.2500277,-0.3662988,0.483623
0.558333,-0.2502648,-0.3663866,0.4835756
0.566667,-0.250285,-0.3661952,0.4836143
0.575,-0.2504907,-0.3657409,0.4838085
0.583333,-0.250614,-0.3658373,0.4837919
0.591667,-0.250631,-0.3656398,0.4838589
0.6,-0.2506028,-0.365997,0.4836718
0.608333,-0.2508173,-0.3659605,0.4836136
0.616667,-0.2509658,-0.3657344,0.4836785
0.625,-0.2511794,-0.3658664,0.483553
0.633333,-0.2513486,-0.3659349,0.4834308
0.641667,-0.2514782,-0.3660166,0.4833734
0.65,-0.2515155,-0.3666279,0.483107
0.658333,-0.2516964,-0.3662265,0.4833425
0.666667,-0.2518235,-0.3662469,0.483343
0.675,-0.2519103,-0.3662217,0.4832637
0.683333,-0.2521863,-0.3662015,0.4831742
0.691667,-0.2521666,-0.3666472,0.4829168
0.7,-0.2524798,-0.3664026,0.4830192
0.708333,-0.2524564,-0.3666789,0.482792
0.716667,-0.2526932,-0.3668112,0.4826986
0.725,-0.2529294,-0.3667836,0.4826234
0.733333,-0.2531722,-0.3668878,0.4824632
0.741667,-0.2535146,-0.3665127,0.482587
0.75,-0.2537299,-0.3669786,0.4823276
0.758333,-0.2538048,-0.3670661,0.4822975
0.766667,-0.2538474,-0.3671918,0.4822052
0.775,-0.2540742,-0.3672879,0.4820653
0.783333,-0.2544131,-0.3668907,0.4821957
0.791667,-0.254566,-0.3672699,0.4818976
0.8,-0.2548015,-0.3671989,0.4818703
0.808333,-0.2567226,-0.3663666,0.481645
0.816667,-0.2554258,-0.366912,0.4818203
0.825,-0.2554632,-0.3672855,0.4816399
0.833333,-0.2557349,-0.3669568,0.4817495
0.841667,-0.2558436,-0.3673653,0.481521
0.85,-0.2577456,-0.3664866,0.4813693
0.858333,-0.2565203,-0.3669544,0.4815983
0.866667,-0.2583609,-0.3661955,0.4813852
0.875,-0.2569827,-0.3670078,0.4815142
0.883333,-0.2573216,-0.366964,0.4814581
0.891667,-0.2590476,-0.3660823,0.4813578
0.9,-0.2593455,-0.3662055,0.4811879
0.908333,-0.2580014,-0.3670631,0.4812208
0.916667,-0.2599111,-0.3663334,0.4809183
0.925,-0.2601496,-0.366358,0.4808561
0.933333,-0.2603787,-0.3663702,0.4808058
0.941667,-0.2608033,-0.3663547,0.4806693
0.95,-0.2611843,-0.3662626,0.4806187
0.958333,-0.2614002,-0.3662893,0.4805922
0.966667,-0.2617947,-0.3663035,0.4804494
0.975,-0.2619347,-0.3666885,0.4802077
0.983333,-0.2622351,-0.3663297,0.4803561
0.991667,-0.2626357,-0.3663457,0.4802209
1,-0.262733,-0.3667048,0.4800388
1.008333,-0.2633431,-0.3666154,0.4798855
1.016667,-0.2635,-0.3667644,0.4797716
1.025,-0.2638136,-0.3664137,0.4799099
1.033333,-0.264102,-0.3664916,0.4797872
1.041667,-0.2643712,-0.3667693,0.479553
1.05,-0.2646419,-0.3667729,0.4795117
1.058333,-0.2649984,-0.3667805,0.479412
1.066667,-0.2655067,-0.3663932,0.4794978
1.075,-0.2657634,-0.3664332,0.4794271
1.083333,-0.2664256,-0.3662719,0.4792758
1.091667,-0.26651,-0.3663984,0.4792487
1.1,-0.2666875,-0.3665916,0.4790629
1.108333,-0.2670132,-0.3665943,0.4789086
1.116667,-0.2655408,-0.3673752,0.4790209
1.125,-0.2657619,-0.3673249,0.4789182
1.133333,-0.2677159,-0.3661696,0.4787932
1.141667,-0.2679009,-0.3661797,0.4787027
1.15,-0.2680123,-0.3661977,0.4786516
1.158333,-0.2681636,-0.3662229,0.4786171
1.166667,-0.2685116,-0.3662196,0.4784829
1.175,-0.2689156,-0.366216,0.4783035
1.183333,-0.2690427,-0.3663555,0.478173
1.191667,-0.2693706,-0.3664446,0.4779598
1.2,-0.2694642,-0.3669341,0.4775946
1.208333,-0.2699243,-0.3667081,0.4774956
1.216667,-0.2700844,-0.3669751,0.4772168
1.225,-0.2705733,-0.3672546,0.4767746
1.233333,-0.270672,-0.3676242,0.4765263
1.241667,-0.2700266,-0.3690766,0.4760449
1.25,-0.271328,-0.3682602,0.4759308
1.258333,-0.2707996,-0.3696025,0.4756235
1.266667,-0.2712828,-0.3698068,0.4754665
1.275,-0.2724632,-0.3688499,0.4756159
1.283333,-0.2720879,-0.3698638,0.4754486
1.291667,-0.2722457,-0.3699411,0.4754844
1.3,-0.275188,-0.368438,0.475341
1.308333,-0.2748245,-0.368852,0.4754167
1.316667,-0.2742742,-0.3693409,0.4754766
1.325,-0.2733478,-0.3700092,0.4756484
1.333333,-0.2726361,-0.3705475,0.4758334
1.341667,-0.2716756,-0.3712426,0.476157
1.35,-0.2704346,-0.3720649,0.4765472
1.358333,-0.2696204,-0.3727772,0.477172
1.366667,-0.267942,-0.3733978,0.4777164
1.375,-0.2660227,-0.3747216,0.4782389
1.383333,-0.2644837,-0.3755768,0.47892
1.391667,-0.2624954,-0.376392,0.4797457
1.4,-0.2608746,-0.3772487,0.4804342
1.408333,-0.2586567,-0.3781297,0.4813538
1.416667,-0.2565114,-0.3790557,0.4822101
1.425,-0.2537994,-0.379882,0.4833709
1.433333,-0.2508206,-0.3805971,0.4845739
1.441667,-0.2473649,-0.3812843,0.4860189
1.45,-0.2437478,-0.3819355,0.4875098
1.458333,-0.2396224,-0.3824331,0.4890994
1.466667,-0.235677,-0.3830781,0.4905617
1.475,-0.2313277,-0.3835178,0.4922079
1.483333,-0.2264252,-0.3837062,0.4940194
1.491667,-0.2216594,-0.384128,0.4955921
1.5,-0.2171275,-0.3833932,0.4974233
1.508333,-0.2109694,-0.3843298,0.4988426
1.516667,-0.2047817,-0.3842016,0.5005635
1.525,-0.199009,-0.3828472,0.5025185
1.533333,-0.1916396,-0.3819007,0.5045096
1.541667,-0.1840172,-0.3809586,0.5062464
1.55,-0.1760719,-0.3796178,0.5079969
1.558333,-0.1676178,-0.3780002,0.5097365
1.566667,-0.1587464,-0.3761744,0.5113033
1.575,-0.1499777,-0.3740731,0.5126878
1.583333,-0.1420093,-0.3709988,0.5143373
1.591667,-0.1333352,-0.3683096,0.5154437
1.6,-0.1238606,-0.3659071,0.5162191
1.608333,-0.1145991,-0.3628928,0.5169933
1.616667,-0.1046276,-0.3597104,0.5175413
1.625,-0.09530653,-0.3559353,0.5180607
1.633333,-0.08424218,-0.3521152,0.5188301
1.641667,-0.07508579,-0.3471425,0.5193421
1.65,-0.06677242,-0.34054,0.5202038
1.658333,-0.05702742,-0.3346924,0.5204772
1.666667,-0.04685902,-0.3279399,0.5208912
1.675,-0.03716121,-0.3205795,0.5210608
1.683333,-0.02785141,-0.3127779,0.5208642
1.691667,-0.0187979,-0.304318,0.520686
1.7,-0.009741614,-0.2953586,0.5205112
1.708333,0.000229398,-0.2867642,0.5196984
1.716667,0.008694459,-0.2770047,0.5188215
1.725,0.01711553,-0.2663254,0.5183984
1.733333,0.02761851,-0.2551512,0.517592
1.741667,0.0343562,-0.2431284,0.5170121
1.75,0.04013397,-0.2310901,0.5163452
1.758333,0.04663935,-0.218159,0.5158068
1.766667,0.05254987,-0.2045316,0.5151474
1.775,0.05759075,-0.1912728,0.5141423
1.783333,0.06215813,-0.1772665,0.5130463
1.791667,0.06500092,-0.1623395,0.5116391
1.8,0.06856706,-0.1471947,0.5105976
1.808333,0.07132351,-0.1319059,0.5091867
1.816667,0.07275905,-0.1162272,0.5077742
1.825,0.07501727,-0.1005859,0.5060477
1.833333,0.07711428,-0.08447561,0.5041931
1.841667,0.07808887,-0.06856431,0.5023979
1.85,0.07782224,-0.05283561,0.5003997
1.858333,0.0774486,-0.03702854,0.4983907
1.866667,0.07668194,-0.02137277,0.4964111
1.875,0.07593632,-0.005586573,0.4941629
1.883333,0.07423951,0.009078153,0.4918076
1.891667,0.07193363,0.02458673,0.4893533
1.9,0.06799661,0.04054444,0.4873252
1.908333,0.06681613,0.0548426,0.4844133
1.916667,0.06221918,0.06987023,0.4816707
1.925,0.05744908,0.08334409,0.479061
1.933333,0.05330675,0.09708018,0.4761527
1.941667,0.04858763,0.1105329,0.473217
1.95,0.04330932,0.1230564,0.4703495
1.958333,0.0374438,0.1351166,0.467628
1.966667,0.03230492,0.1461228,0.4652146
1.975,0.02517822,0.1576575,0.4624478
1.983333,0.01866563,0.1680359,0.4599203
1.991667,0.01163944,0.1779995,0.4573621
2,0.004391993,0.1876588,0.4549046
2.008333,-0.002835324,0.1967745,0.4524613
2.016667,-0.009782732,0.2048563,0.4503023
2.025,-0.01789546,0.2131154,0.4478819
2.033333,-0.02784758,0.2217201,0.4452194
2.041667,-0.03654808,0.2288955,0.4428948
2.05,-0.04539802,0.2355325,0.4406925
2.058333,-0.05422949,0.2417095,0.4385336
2.066667,-0.06330612,0.2472603,0.436406
2.075,-0.07115908,0.2514872,0.4348309
2.083333,-0.08073976,0.2554307,0.4328554
2.091667,-0.08991199,0.2592524,0.4311045
2.1,-0.1002339,0.2631921,0.4287468
2.108333,-0.109172,0.2663322,0.4268918
2.116667,-0.1182666,0.2684371,0.4255809
2.125,-0.127485,0.2701088,0.4244594
2.133333,-0.1366896,0.2712815,0.4235989
2.141667,-0.1440982,0.2712755,0.4237922
2.15,-0.1547683,0.2720796,0.4224046
2.158333,-0.1642714,0.2719184,0.4218063
2.166667,-0.1741523,0.2705913,0.4218094
2.175,-0.1831545,0.2698167,0.4214209
2.183333,-0.1922661,0.2685782,0.421152
2.191667,-0.2012495,0.2666796,0.4210581
2.2,-0.2100366,0.2642631,0.421313
2.208333,-0.2188831,0.2612934,0.4215192
2.216667,-0.2274594,0.2580979,0.4220253
2.225,-0.2356496,0.254277,0.4227145
2.233333,-0.2436182,0.2501821,0.4239329
2.241667,-0.2515644,0.2457913,0.4251092
2.25,-0.2592009,0.2410622,0.4266333
2.258333,-0.2670774,0.2354779,0.4283381
2.266667,-0.274738,0.2294745,0.4305191
2.275,-0.282853,0.2226225,0.432071
2.283333,-0.2907222,0.2153487,0.434811
2.291667,-0.2987528,0.2073104,0.4371561
2.3,-0.3051994,0.1982143,0.4406101
2.308333,-0.3128667,0.1900867,0.4427783
2.316667,-0.3206874,0.1818853,0.4446731
2.325,-0.3285298,0.1738273,0.4463085
2.333333,-0.3362547,0.1653635,0.4478744
2.341667,-0.3450975,0.1575811,0.4486642
2.35,-0.3526939,0.148119,0.4503915
2.358333,-0.3602785,0.1375217,0.4522917
2.366667,-0.3680238,0.1260805,0.4540916
2.375,-0.3755368,0.1135493,0.4557995
2.383333,-0.3829467,0.1008955,0.457243
2.391667,-0.3887935,0.08698905,0.459634
2.4,-0.3953694,0.0742425,0.4610921
2.408333,-0.4018776,0.06164582,0.4619507
2.416667,-0.4077021,0.04942236,0.4629159
2.425,-0.413606,0.03737471,0.4634892
2.433333,-0.4210748,0.02555946,0.4624737
2.441667,-0.4293737,0.01106254,0.4599142
2.45,-0.4330369,-0.00373471,0.4610741
2.458333,-0.4397213,-0.01737327,0.4588289
2.466667,-0.4433977,-0.03297254,0.4584354
2.475,-0.4485359,-0.04719148,0.4560873
2.483333,-0.4512459,-0.06311589,0.4550917
2.491667,-0.4547504,-0.07661851,0.4529217
2.5,-0.4563052,-0.090831,0.4519589
2.508333,-0.453598,-0.105699,0.4544878
2.516667,-0.4540492,-0.1184876,0.4535349
2.525,-0.4538267,-0.1317406,0.4528373
2.533333,-0.4540952,-0.1440515,0.4513222
2.541667,-0.455195,-0.1551753,0.4488872
2.55,-0.4519604,-0.1677814,0.4494584
2.558333,-0.4497615,-0.1798452,0.4489808
2.566667,-0.446443,-0.1921091,0.448666
2.575,-0.4421916,-0.203807,0.4494269
2.583333,-0.4377276,-0.2142613,0.4505108
2.591667,-0.4318458,-0.2248684,0.4523902
2.6,-0.4256682,-0.2344734,0.4546803
2.608333,-0.4190593,-0.2439358,0.4571777
2.616667,-0.412001,-0.2527265,0.4597308
2.625,-0.4032966,-0.2618344,0.4630088
2.633333,-0.3958394,-0.2701351,0.464993
2.641667,-0.3880837,-0.2782237,0.4670582
2.65,-0.3799808,-0.2862312,0.4691809
2.658333,-0.3713931,-0.2947558,0.4715469
2.666667,-0.3626403,-0.3013359,0.4740532
2.675,-0.3532703,-0.3083262,0.4768535
2.683333,-0.3454697,-0.3131182,0.4793909
2.691667,-0.3343905,-0.3192326,0.4825133
2.7,-0.3268469,-0.3233576,0.4840405
2.708333,-0.3157142,-0.3289781,0.4860252
2.716667,-0.3074999,-0.3328426,0.4871291
2.725,-0.2959552,-0.3382273,0.488638
2.733333,-0.2883435,-0.3413001,0.4893438
2.741667,-0.2790136,-0.3443195,0.4909637
2.75,-0.2702648,-0.3463061,0.4926013
2.758333,-0.2619196,-0.3474523,0.4945398
2.766667,-0.2541558,-0.3477733,0.4963607
2.775,-0.2468927,-0.3474615,0.4980573
2.783333,-0.2339083,-0.3440486,0.5045925
2.791667,-0.2271823,-0.3443549,0.5050575
2.8,-0.2200247,-0.3447324,0.5055311
2.808333,-0.2130589,-0.3452841,0.5059118
2.816667,-0.2059953,-0.345888,0.5063336
2.825,-0.1998477,-0.3459237,0.5066509
2.833333,-0.1966894,-0.346696,0.5051894
2.841667,-0.1917119,-0.345696,0.5057455
2.85,-0.1879614,-0.344118,0.5062376
2.858333,-0.1844232,-0.3424557,0.5067984
2.866667,-0.1807351,-0.3408686,0.5074778
2.875,-0.1774048,-0.3395995,0.5079789
2.883333,-0.1737827,-0.3384997,0.5086122
2.891667,-0.1706457,-0.3375159,0.5090899
2.9,-0.1678108,-0.3363083,0.5097271
2.908333,-0.1660405,-0.3350097,0.510094
2.916667,-0.1649314,-0.3335209,0.510631
2.925,-0.1649055,-0.3316492,0.5109938
2.933333,-0.1647454,-0.3297732,0.5115954
2.941667,-0.1648504,-0.3280422,0.512077
2.95,-0.1647562,-0.3267754,0.5125234
2.958333,-0.1645473,-0.3257463,0.5128828
2.966667,-0.1647836,-0.3249944,0.5130869
2.975,-0.1652997,-0.3244019,0.5130905
2.983333,-0.1661863,-0.3237003,0.5131489
2.991667,-0.1672047,-0.3228059,0.5132451
3,-0.1680405,-0.3219466,0.5135604
3.008333,-0.1692632,-0.3210575,0.5136858
3.016667,-0.1704174,-0.320251,0.5139704
3.025,-0.1712431,-0.3194603,0.5143896
3.033333,-0.1725258,-0.3187426,0.5145756
3.041667,-0.1734879,-0.3185898,0.5146888
3.05,-0.1745979,-0.3183714,0.5148418
3.058333,-0.1758311,-0.3180115,0.5149078
3.066667,-0.1767836,-0.3178523,0.5150797
3.075,-0.1777948,-0.3175944,0.5152605
3.083333,-0.178996,-0.3172352,0.5154047
3.091667,-0.1801294,-0.3169909,0.5155059
3.1,-0.1816982,-0.3166087,0.5156125
3.108333,-0.1830735,-0.3161426,0.5157331
3.116667,-0.1843093,-0.3159837,0.5157775
3.125,-0.1853299,-0.3160191,0.5157912
3.133333,-0.1862404,-0.3159915,0.515824
3.141667,-0.1874732,-0.3157822,0.5159264
3.15,-0.1882373,-0.3161506,0.515774
3.158333,-0.1890425,-0.3161301,0.5157492
3.166667,-0.1896131,-0.3163787,0.5156319
3.175,-0.1900867,-0.3167106,0.5154859
3.183333,-0.1906979,-0.3169813,0.5153397
3.191667,-0.1912668,-0.3172054,0.5151914
3.2,-0.1915515,-0.317333,0.5151874
3.208333,-0.1919917,-0.3175074,0.5150613
3.216667,-0.1921566,-0.3177154,0.5149856
3.225,-0.1925216,-0.3178486,0.5148602
3.233333,-0.1927741,-0.3179874,0.5147179
3.241667,-0.1930992,-0.3180161,0.5145977
3.25,-0.1934358,-0.3182079,0.514344
3.258333,-0.1935054,-0.3184307,0.5141896
3.266667,-0.1936303,-0.3185607,0.5140787
3.275,-0.1937025,-0.3188085,0.5139147
3.283333,-0.1938807,-0.3190075,0.5137423
3.291667,-0.1939271,-0.3192469,0.5135775
3.3,-0.1939733,-0.3193538,0.5135059
3.308333,-0.193944,-0.3195599,0.5133852
3.316667,-0.1939081,-0.3196763,0.513337
3.325,-0.1938077,-0.319908,0.5132179
3.333333,-0.1922142,-0.3209735,0.5130463
3.341667,-0.1937794,-0.3203261,0.5129265
3.35,-0.192157,-0.32138,0.5127376
3.358333,-0.1938429,-0.3207269,0.5125425
3.366667,-0.1923951,-0.3216759,0.5123504
3.375,-0.1922587,-0.3219397,0.5121832
3.383333,-0.1923965,-0.3221353,0.5120053
3.391667,-0.1925039,-0.32236,0.5118229
3.4,-0.1926934,-0.3225518,0.5116535
3.408333,-0.1926985,-0.3227619,0.5115532
3.416667,-0.1929175,-0.3228101,0.511516
3.425,-0.1931498,-0.3229561,0.5113531
3.433333,-0.1932482,-0.323206,0.5112065
3.441667,-0.1934848,-0.3232874,0.5111185
3.45,-0.1953921,-0.3226818,0.5108963
3.458333,-0.1956416,-0.3229178,0.5107151
3.466667,-0.1957119,-0.3229057,0.5106772
3.475,-0.1959449,-0.3230672,0.5105143
3.483333,-0.1962961,-0.323022,0.5105222
3.491667,-0.1966786,-0.3231333,0.5103654
3.5,-0.1968638,-0.3231663,0.5103798
3.508333,-0.197288,-0.3231267,0.5103838
3.516667,-0.1975239,-0.3231403,0.5104426
3.525,-0.197504,-0.3232384,0.5105487
3.533333,-0.197778,-0.3233193,0.5105585
3.541667,-0.1981533,-0.3234023,0.5105239
3.55,-0.1983888,-0.3233899,0.5105839
3.558333,-0.198622,-0.3235103,0.5105504
3.566667,-0.198972,-0.3235087,0.5105151
3.575,-0.1991697,-0.3234468,0.5105408
3.583333,-0.1994312,-0.3235211,0.5104129
3.591667,-0.1998276,-0.323325,0.510416
3.6,-0.2001231,-0.3233281,0.5103027
3.608333,-0.200219,-0.3233086,0.5102606
3.616667,-0.2004056,-0.3232109,0.5102387
3.625,-0.200613,-0.3231474,0.510204
3.633333,-0.2006967,-0.323055,0.5102214
3.641667,-0.2008849,-0.3228613,0.5102803
3.65,-0.2008727,-0.3227268,0.5103688
3.658333,-0.2008268,-0.3227524,0.5103405
3.666667,-0.2010346,-0.3225386,0.5103802
3.675,-0.2011908,-0.3225044,0.510294
3.683333,-0.2013736,-0.3224253,0.510218
3.691667,-0.20129,-0.3223513,0.5102394
3.7,-0.2014588,-0.3222252,0.5102085
3.708333,-0.2014021,-0.3221966,0.5102144
3.716667,-0.2015995,-0.3220089,0.5102406
3.725,-0.2016085,-0.3220487,0.5102316
3.733333,-0.2018728,-0.3220809,0.5101252
3.741667,-0.2021306,-0.3219216,0.5101657
3.75,-0.2021965,-0.321842,0.5102196
3.758333,-0.2022409,-0.3218891,0.5102103
3.766667,-0.2024907,-0.3217721,0.5102077
3.775,-0.2026002,-0.3217675,0.5101732
3.783333,-0.2025729,-0.3219063,0.5100745
3.791667,-0.202704,-0.3219272,0.5099965
3.8,-0.2029652,-0.3219701,0.5098306
3.808333,-0.2031492,-0.3219509,0.5097611
3.816667,-0.2034784,-0.3219477,0.5095918
3.825,-0.2034369,-0.3220389,0.5095185
3.833333,-0.2035323,-0.3219948,0.509494
3.841667,-0.2037105,-0.3219038,0.509448
3.85,-0.2039294,-0.3217549,0.5094467
3.858333,-0.2036989,-0.3218866,0.5094298
3.866667,-0.2039097,-0.3218433,0.5093552
3.875,-0.2039211,-0.3219407,0.5092657
3.883333,-0.2040118,-0.321721,0.5093616
3.891667,-0.2040523,-0.3217189,0.509311
3.9,-0.2039983,-0.3216464,0.5093593
3.908333,-0.2039784,-0.3214892,0.5094418
3.916667,-0.2021223,-0.3223916,0.5094804
3.925,-0.2040613,-0.3214551,0.5094391
3.933333,-0.2022396,-0.3223703,0.5094409
3.941667,-0.2021781,-0.3223684,0.5094393
3.95,-0.2022026,-0.3223159,0.5094183
3.958333,-0.2023107,-0.3220976,0.5094882
3.966667,-0.2024084,-0.3220677,0.5094545
3.975,-0.2024136,-0.3218528,0.5094844
3.983333,-0.2024248,-0.3216809,0.5095878
3.991667,-0.2024532,-0.3215927,0.5095789
4,-0.2025885,-0.3216438,0.5094242
4.008333,-0.2026128,-0.3214449,0.5094191
4.016667,-0.2027305,-0.3214423,0.5092656
4.025,-0.2026669,-0.3212965,0.5092856
4.033333,-0.2025855,-0.3211499,0.5093366
4.041667,-0.2026106,-0.3210923,0.5092956
4.05,-0.2025709,-0.3209583,0.5093477
4.058333,-0.2026518,-0.321037,0.5092242
4.066667,-0.2044033,-0.3201505,0.5091571
4.075,-0.2043839,-0.3200653,0.5092249
4.083333,-0.2043893,-0.3200103,0.5092732
4.091667,-0.2045365,-0.3200132,0.5092218
4.1,-0.2048368,-0.319872,0.5092165
4.108333,-0.20504,-0.3198489,0.509185
4.116667,-0.2052258,-0.3198601,0.5091166
4.125,-0.205114,-0.3199862,0.5091039
4.133333,-0.2052308,-0.3199348,0.5091133
4.141667,-0.2052099,-0.3200563,0.5090687
4.15,-0.2052868,-0.3200924,0.5090064
4.158333,-0.2056359,-0.320059,0.5088987
4.166667,-0.2057392,-0.3200277,0.5088706
4.175,-0.2059954,-0.3198828,0.5088486
4.183333,-0.2060254,-0.3198131,0.5088894
4.191667,-0.2061916,-0.3197018,0.5089049
4.2,-0.2064971,-0.3196655,0.5087995
4.208333,-0.2065995,-0.3197134,0.5087279
4.216667,-0.2069126,-0.3197845,0.5085541
4.225,-0.2067812,-0.3197775,0.5086107
4.233333,-0.2069146,-0.3197414,0.5085835
4.241667,-0.206919,-0.3198038,0.5085362
4.25,-0.2068505,-0.3197415,0.5085858
4.258333,-0.2068828,-0.3197362,0.5085431
4.266667,-0.2069366,-0.3196283,0.5085721
4.275,-0.2071183,-0.3197269,0.5083795
4.283333,-0.2070091,-0.3197905,0.508345
4.291667,-0.2071825,-0.3197495,0.5082673
4.3,-0.2073329,-0.3197213,0.50818
4.308333,-0.2073277,-0.3195699,0.5082791
4.316667,-0.207478,-0.3193281,0.5083445
4.325,-0.2076033,-0.3193095,0.5082891
4.333333,-0.2075312,-0.319181,0.5084242
4.341667,-0.2075452,-0.3191453,0.5084563
4.35,-0.2076248,-0.3190923,0.5084799
4.358333,-0.2075823,-0.3191069,0.508509
4.366667,-0.2076345,-0.3191314,0.5085162
4.375,-0.2076081,-0.3192805,0.5084334
4.383333,-0.2076158,-0.3192429,0.5084785
4.391667,-0.2078078,-0.3192256,0.5084022
4.4,-0.207532,-0.3194078,0.5083801
4.408333,-0.2078056,-0.3193114,0.5083283
4.416667,-0.2077597,-0.319323,0.5083318
4.425,-0.2078501,-0.3193618,0.5082371
4.433333,-0.2077775,-0.3193263,0.5082694
4.441667,-0.2076981,-0.3193796,0.5082434
4.45,-0.2077377,-0.3192988,0.5082789
4.458333,-0.2078914,-0.3192304,0.5082664
4.466667,-0.207909,-0.3191536,0.5083511
4.475,-0.2079662,-0.3192097,0.5083016
4.483333,-0.2081157,-0.3192965,0.5082147
4.491667,-0.208202,-0.3193352,0.5081756
4.5,-0.2081995,-0.3193062,0.5082033
4.508333,-0.2081728,-0.3193654,0.5081785
4.516667,-0.2081533,-0.3193401,0.5081944
4.525,-0.2084015,-0.3192952,0.5081139
4.533333,-0.2083626,-0.3193724,0.508079
4.541667,-0.20836,-0.3194775,0.5079989
4.55,-0.2083999,-0.3194511,0.5080015
4.558333,-0.2085099,-0.3195309,0.5079065
4.566667,-0.2087332,-0.3195143,0.5078381
4.575,-0.2088332,-0.3195017,0.5077948
4.583333,-0.2090665,-0.3195302,0.5076967
4.591667,-0.2090875,-0.3195719,0.5076621
4.6,-0.2090852,-0.319723,0.5075722
4.608333,-0.2091743,-0.3198684,0.5074749
4.616667,-0.2075647,-0.3208269,0.507455
4.625,-0.207642,-0.320934,0.5073731
4.633333,-0.2076697,-0.3210275,0.507338
4.641667,-0.2077122,-0.3212061,0.5072273
4.65,-0.2093166,-0.320452,0.5071511
4.658333,-0.2081011,-0.3212093,0.5071007
4.666667,-0.2083005,-0.3211938,0.5070207
4.675,-0.2084182,-0.3211925,0.5069801
4.683333,-0.2085313,-0.3212369,0.5069074
4.691667,-0.2086269,-0.3212444,0.5068939
4.7,-0.2087734,-0.321268,0.506842
4.708333,-0.2092202,-0.3211524,0.5068011
4.716667,-0.2091767,-0.3213164,0.5067334
4.725,-0.2099403,-0.3212811,0.5067248
4.733333,-0.2096763,-0.3215936,0.5066591
4.741667,-0.2097157,-0.3217325,0.506609
4.75,-0.2099583,-0.3216855,0.5066346
4.758333,-0.2099838,-0.3218194,0.5065565
4.766667,-0.2100624,-0.321963,0.5064431
4.775,-0.2100089,-0.3219351,0.5065131
4.783333,-0.2101116,-0.3220481,0.5064149
4.791667,-0.2101302,-0.32204,0.5064273
4.8,-0.2102815,-0.3219453,0.5062433
4.808333,-0.2103196,-0.321987,0.5062095
