-0.6268457,-0.1024688,0.2636474
-0.6266723,-0.1025775,0.263941
-0.6264937,-0.1025569,0.2642905
-0.6264249,-0.1026909,0.2645346
-0.6262491,-0.1029634,0.2648203
-0.626048,-0.1030493,0.2651509
-0.6260236,-0.1030787,0.2652685
-0.6259,-0.1034976,0.2653519
-0.6259103,-0.1033191,0.2654632
-0.6259332,-0.1035007,0.2653722
-0.6259672,-0.1036127,0.2652743
-0.6260053,-0.1037457,0.2651407
-0.6259851,-0.10419,0.264892
-0.6260201,-0.1041089,0.2647801
-0.6260244,-0.1045114,0.2645371
-0.6263661,-0.1048487,0.2642543
-0.6260947,-0.1045389,0.264144
-0.6260784,-0.1049834,0.2637782
-0.6260776,-0.1051668,0.2634667
-0.6261273,-0.1053634,0.2630871
-0.6263098,-0.105455,0.2627237
-0.6263246,-0.1060279,0.2622515
-0.6261632,-0.105927,0.26207
-0.6261163,-0.1062807,0.261761
-0.625931,-0.1068727,0.2615519
-0.6260002,-0.1077039,0.2612699
-0.6256886,-0.1076066,0.2609897
-0.6254802,-0.1080947,0.2607318
-0.6253893,-0.1085402,0.2603963
-0.6253893,-0.1085402,0.2603963
-0.6253893,-0.1085402,0.2603963
-0.6253893,-0.1085402,0.2603963
-0.6253893,-0.1085402,0.2603963
-0.6236428,-0.1128931,0.260453
-0.6234477,-0.1137939,0.2605883
-0.6233658,-0.1154076,0.2607724
-0.6229257,-0.1167777,0.2610425
-0.622465,-0.1182238,0.261223
-0.6220572,-0.1191213,0.2615619
-0.6214418,-0.1197858,0.26191
-0.6211871,-0.1216841,0.2620902
-0.6208474,-0.1227156,0.2622534
-0.6205052,-0.1239521,0.262272
-0.619808,-0.1252402,0.2626674
-0.6194342,-0.126335,0.2629281
-0.6189457,-0.1271562,0.2632414
-0.6185668,-0.1284442,0.2635291
-0.6182593,-0.1295881,0.2638583
-0.6180598,-0.1306778,0.2639577
-0.617732,-0.1317542,0.2642055
-0.6174121,-0.1329136,0.2643248
-0.6170897,-0.1341727,0.2645205
-0.6167594,-0.1352084,0.2647199
-0.6163632,-0.1363341,0.2649175
-0.6160519,-0.1374105,0.2650406
-0.6158168,-0.1382887,0.2652675
-0.6155142,-0.1392239,0.2653978
-0.6155254,-0.140286,0.2653687
-0.6152876,-0.1406543,0.2655338
-0.6151581,-0.1413862,0.2655019
-0.6150871,-0.1421706,0.2654696
-0.615062,-0.1433028,0.2651711
-0.6147377,-0.1437519,0.2653317
-0.6146608,-0.1446994,0.2652048
-0.6147439,-0.1457056,0.264062
-0.6143602,-0.1471734,0.2633192
-0.614117,-0.1478937,0.263182
-0.6138564,-0.148502,0.2631018
-0.6139044,-0.1494851,0.2626881
-0.6136057,-0.1497137,0.2627681
-0.613619,-0.1503589,0.2627245
-0.6135052,-0.1507528,0.2626758
-0.6137071,-0.150758,0.2626591
-0.6149935,-0.1533087,0.2587708
-0.6149148,-0.1541146,0.2588865
-0.6150491,-0.154857,0.2586594
-0.6150057,-0.1563338,0.2586398
-0.6125786,-0.1536673,0.2655135
-0.6119654,-0.1534474,0.2673854
-0.6120616,-0.1540639,0.2672153
-0.6119785,-0.1548508,0.267038
-0.6120786,-0.1552801,0.2668007
-0.612231,-0.1555448,0.2669269
-0.6124158,-0.155914,0.2670003
-0.6126679,-0.1557988,0.2668796
-0.6131054,-0.1553148,0.2669373
-0.6141757,-0.1548584,0.2661854
-0.6149625,-0.1532814,0.2661745
-0.6154628,-0.152486,0.2666835
-0.6159933,-0.1520454,0.2671278
-0.617467,-0.1486739,0.266821
-0.6170255,-0.1485454,0.2693273
-0.6175187,-0.1474468,0.2705964
-0.6174327,-0.1462891,0.2736671
-0.6166918,-0.1448473,0.2784472
-0.6161548,-0.1430317,0.2836086
-0.6151211,-0.140207,0.2899913
-0.6141012,-0.1370667,0.2970429
-0.6127183,-0.1325531,0.3054019
-0.6110445,-0.1268934,0.3146737
-0.6089192,-0.1211761,0.3245203
-0.6070323,-0.1136754,0.3344278
-0.6048279,-0.1051511,0.3447905
-0.6023173,-0.0958036,0.3556401
-0.5989774,-0.0862187,0.3670565
-0.5952407,-0.07599994,0.3787561
-0.5910677,-0.06484356,0.3906852
-0.5866827,-0.0519788,0.4023987
-0.5812191,-0.03928626,0.4146284
-0.5753205,-0.02664971,0.4264079
-0.5685177,-0.01163355,0.4381144
-0.5619525,0.001898904,0.4485067
-0.5545241,0.01745587,0.4584738
-0.5465367,0.03414219,0.4675511
-0.5374226,0.05105871,0.4764703
-0.5286703,0.06781329,0.4839287
-0.5191056,0.08482755,0.4902568
