-0.6291056,-0.01954387,0.2967109
-0.629055,-0.01929829,0.2966411
-0.6289395,-0.019462,0.2966944
-0.6289549,-0.01933485,0.2965343
-0.6289717,-0.01925908,0.2963766
-0.6290027,-0.01918,0.2962457
-0.6290059,-0.01920599,0.2961658
-0.628387,-0.02109249,0.2970596
-0.6290787,-0.01917659,0.2958856
-0.6290939,-0.01915381,0.2958229
-0.6291738,-0.01914263,0.2956612
-0.6292565,-0.01909114,0.2955571
-0.629223,-0.01908026,0.2955972
-0.6292461,-0.01925294,0.2955503
-0.6294109,-0.01944733,0.2952428
-0.629407,-0.01908687,0.2954823
-0.6295129,-0.01945622,0.2952399
-0.6295104,-0.01955003,0.295307
-0.6294097,-0.01961809,0.295522
-0.6292982,-0.01975622,0.2958505
-0.6292292,-0.01985302,0.2959751
-0.6291769,-0.01996508,0.296102
-0.6294435,-0.01994387,0.2957124
-0.6294449,-0.01987148,0.2958044
-0.6293469,-0.02029169,0.2959256
-0.6292205,-0.02014982,0.2961956
-0.6293393,-0.02038728,0.2959879
-0.6293416,-0.0204467,0.2960351
-0.6293308,-0.02053634,0.2960506
-0.6293308,-0.02053634,0.2960506
-0.6293308,-0.02053634,0.2960506
-0.6293308,-0.02053634,0.2960506
-0.6291262,-0.02117639,0.2962914
-0.6291565,-0.02125295,0.2962143
-0.6291797,-0.02137833,0.2961361
-0.6292406,-0.02148816,0.2959955
-0.6292729,-0.02160597,0.2959111
-0.6286075,-0.02366107,0.2969421
-0.6293647,-0.0219584,0.2957396
-0.6294105,-0.0220714,0.295623
-0.6294576,-0.02207925,0.2954842
-0.629476,-0.02228532,0.2954395
-0.6288611,-0.0242525,0.2963921
-0.6290865,-0.0241374,0.2960916
-0.6291082,-0.02423199,0.2959872
-0.6291735,-0.02437115,0.2958511
-0.6292317,-0.02433653,0.295656
-0.6293012,-0.02442562,0.2955695
-0.62935,-0.024331,0.2954248
-0.629423,-0.02434269,0.2952142
-0.6293931,-0.02427709,0.295116
-0.6295279,-0.02415549,0.2948989
-0.6295809,-0.02405393,0.294768
-0.6296168,-0.02383874,0.2946696
-0.629721,-0.02387586,0.2944075
-0.6298018,-0.02365866,0.2942674
-0.6297162,-0.02356114,0.2943186
-0.6298607,-0.02332249,0.2940733
-0.6300265,-0.0231808,0.2937448
-0.6301274,-0.02294841,0.2935651
-0.6302357,-0.02262547,0.2932631
-0.6304008,-0.02246391,0.2929305
-0.6305278,-0.0220462,0.2927181
-0.630696,-0.02185076,0.2924483
-0.6310118,-0.02133301,0.2919335
-0.6309215,-0.02101134,0.2920402
-0.631142,-0.02060147,0.2916594
-0.6312675,-0.02018673,0.2915081
-0.6316649,-0.01945001,0.291061
-0.6319495,-0.01886743,0.2907025
-0.6319121,-0.01823571,0.2907887
-0.6322471,-0.01740924,0.2904458
-0.633315,-0.01462846,0.2890398
-0.6337081,-0.01361994,0.288834
-0.6336194,-0.01415776,0.2892849
-0.634648,-0.01131496,0.2879029
-0.6354123,-0.009795158,0.2871844
-0.635215,-0.01023337,0.2878211
-0.6364263,-0.006923395,0.286388
-0.6371001,-0.004641548,0.2856247
-0.637632,-0.00292783,0.2851452
-0.6384295,-0.0005887306,0.2843205
-0.6389582,0.001587507,0.2837166
-0.6396987,0.003989533,0.2829741
-0.6402386,0.006592415,0.2824931
-0.6408398,0.009147218,0.2821975
-0.6413173,0.01204082,0.2819402
-0.641866,0.01522011,0.2818439
-0.6425707,0.01857156,0.2816665
-0.6431314,0.0223728,0.2816664
-0.6438138,0.0265111,0.2815948
-0.6445,0.03074161,0.281617
-0.6452587,0.03547164,0.2814258
-0.6459267,0.04034417,0.2814316
-0.6466358,0.0454749,0.2815604
-0.6471682,0.05097446,0.2817034
-0.647851,0.05657334,0.2817799
-0.6483364,0.06260774,0.2820485
-0.6486911,0.06895408,0.2821468
-0.6493042,0.07596458,0.2821994
-0.6498467,0.08288451,0.2820994
-0.6500995,0.09034271,0.2820297
-0.6502755,0.09805322,0.2819622
-0.650014,0.1067014,0.282254
-0.6496421,0.1150644,0.2824651
-0.6488627,0.123766,0.2827466
-0.64767,0.1330225,0.2831471
-0.6461062,0.1428373,0.2836219
-0.6440529,0.1524019,0.2845079
-0.6415619,0.1625902,0.2853639
-0.6388028,0.1732379,0.2862975
-0.6356011,0.1844037,0.2872662
-0.6321942,0.1951944,0.287899
-0.6277037,0.2058716,0.2898715
-0.623321,0.2167033,0.291096
-0.6182965,0.2278477,0.2928126
-0.6128348,0.2380662,0.2949546
-0.6072705,0.2489084,0.2967793
-0.6008614,0.259977,0.2989322
-0.5943583,0.2706929,0.3012983
-0.5876072,0.2812635,0.303445
