-0.4929774,0.009588625,0.4250341
-0.4929862,0.009545369,0.425046
-0.4930258,0.00959581,0.4250316
-0.4930752,0.009683331,0.4249482
-0.4931143,0.009714882,0.424883
-0.4931841,0.009695693,0.4247884
-0.4932208,0.009696727,0.4247932
-0.4932858,0.009648043,0.4247184
-0.4933983,0.00971996,0.4245814
-0.4934883,0.009719054,0.4245002
-0.4935234,0.009778785,0.4244696
-0.4935508,0.009820318,0.4244457
-0.4936313,0.009823921,0.4243555
-0.4935713,0.009697767,0.4244061
-0.4935916,0.009584186,0.424382
-0.4936581,0.009504223,0.424302
-0.4936634,0.009360678,0.4242643
-0.4937023,0.009275915,0.4242068
-0.4937341,0.00929889,0.4241787
-0.4938419,0.009182371,0.4240473
-0.4938489,0.009124974,0.4240652
-0.4939145,0.008926904,0.4240151
-0.4939242,0.008803255,0.4240167
-0.4939846,0.008592875,0.4239788
-0.4940432,0.008453744,0.4239529
-0.4940432,0.008453744,0.4239529
-0.4940432,0.008453744,0.4239529
-0.4940432,0.008453744,0.4239529
-0.4940432,0.008453744,0.4239529
-0.4942038,0.00739402,0.4238188
-0.4942106,0.007147603,0.4237753
-0.4942462,0.006886899,0.4236564
-0.4942657,0.006697939,0.4235569
-0.494248,0.006393771,0.4234648
-0.4942084,0.006138535,0.4233634
-0.4941674,0.005749575,0.4231941
-0.4941025,0.005432267,0.42294
-0.4940624,0.005027771,0.422659
-0.4940414,0.00468469,0.4223418
-0.4939294,0.004279797,0.4221691
-0.49386,0.003997664,0.4218868
-0.4938078,0.003783867,0.4216287
-0.493848,0.003709919,0.4213555
-0.4939418,0.003618723,0.4211561
-0.4940851,0.003418194,0.4210351
-0.4942346,0.00342967,0.4209811
-0.494478,0.003261945,0.4208643
-0.4946373,0.003099225,0.4208089
-0.4947259,0.002967816,0.4208108
-0.4948323,0.00276548,0.4207602
-0.4948872,0.002429158,0.4206996
-0.4950039,0.002219468,0.420549
-0.4950218,0.001993662,0.4204724
-0.4951037,0.001979331,0.4202795
-0.4951342,0.001782462,0.4202006
-0.4951491,0.001818762,0.4201615
-0.4951678,0.001841768,0.4200862
-0.4951556,0.001869102,0.4200605
-0.4950973,0.001912802,0.4201179
-0.4951302,0.001812423,0.4200307
-0.4950282,0.001919678,0.4201129
-0.4950006,0.001975653,0.4201216
-0.4949819,0.002125801,0.4201036
-0.494941,0.002224946,0.4201253
-0.4948938,0.002287262,0.4201675
-0.4949028,0.002452359,0.4201808
-0.4949122,0.002575101,0.4201898
-0.4948769,0.002698099,0.4202499
-0.4948713,0.002856152,0.4202655
-0.4948714,0.00297614,0.4202959
-0.4948184,0.003012314,0.4203589
-0.4947661,0.003102036,0.420402
-0.4947463,0.003177737,0.4203887
-0.4946854,0.003082595,0.4203697
-0.4946427,0.003202332,0.4203305
-0.4946714,0.003196767,0.4202126
-0.4945867,0.003152816,0.4202374
-0.494569,0.003197655,0.4201781
-0.4945626,0.003260568,0.4201207
-0.4944909,0.003357813,0.4201623
-0.4944954,0.003416896,0.4201117
-0.4944558,0.003573841,0.4201566
-0.4944214,0.003592792,0.420179
-0.4944266,0.003743663,0.4201977
-0.4945287,0.003786143,0.4200949
-0.4944733,0.003804396,0.4201477
-0.4944932,0.003814469,0.4201222
-0.494526,0.003895737,0.42007
-0.4944663,0.003762299,0.4201076
-0.4944259,0.003790161,0.4201251
-0.4944119,0.003798919,0.4201294
-0.4943874,0.003882693,0.4201551
-0.4943971,0.003873076,0.4201164
-0.4943806,0.003887029,0.4201257
-0.4944214,0.003866397,0.4201154
-0.4944569,0.003954328,0.4200823
-0.4945021,0.004003664,0.4200473
-0.4945263,0.004066932,0.420062
-0.4945849,0.004050385,0.4200323
-0.4946205,0.004102988,0.4200676
-0.4946323,0.00408867,0.4201144
-0.4946588,0.004055072,0.4201625
-0.4946758,0.004151708,0.4202745
-0.4947922,0.004049195,0.4203564
-0.4948575,0.003997187,0.4204209
-0.4948718,0.00407793,0.4205318
-0.4948715,0.004108645,0.4205998
-0.4949181,0.004315207,0.4205479
-0.4948758,0.004389862,0.4205746
-0.4948694,0.004500276,0.4205481
-0.4948263,0.004699632,0.4206077
-0.4948494,0.00493091,0.4206123
-0.4948653,0.005041165,0.420671
-0.4948457,0.005328901,0.4207207
-0.494896,0.005426805,0.4206833
-0.4948881,0.005671503,0.4206925
-0.4948908,0.005773952,0.420662
-0.4948214,0.006008856,0.4206845
-0.4948891,0.006031718,0.4205241
-0.4948217,0.006085201,0.4204979
-0.4947932,0.006170393,0.4204263
-0.494716,0.006129446,0.4203882
-0.494666,0.00608457,0.4203558
-0.4946041,0.005954982,0.4203497
-0.4945547,0.005814556,0.4203432
-0.4944801,0.005575305,0.4204052
-0.4944302,0.005281859,0.4205273
-0.494451,0.004970406,0.420599
-0.4944992,0.004588854,0.4206684
-0.494586,0.004081964,0.4207462
-0.4947112,0.003645079,0.4208747
-0.494748,0.002997866,0.4211283
-0.4949306,0.002378097,0.421205
-0.495023,0.001678817,0.4215024
-0.4952457,0.0008462506,0.4217415
-0.4954345,-0.0001212571,0.4220235
-0.4958001,-0.001024427,0.4222929
-0.496298,-0.001942746,0.4225871
-0.4969193,-0.003102585,0.4228858
-0.4978276,-0.00440901,0.423165
-0.4989957,-0.005721494,0.423467
-0.5003679,-0.006885258,0.4237047
-0.5020993,-0.008154314,0.4238692
-0.5045719,-0.00996678,0.4236449
-0.5066789,-0.01101043,0.4239496
-0.5090977,-0.01196278,0.424229
-0.5117742,-0.01267099,0.4246264
-0.5144683,-0.01319255,0.4252237
-0.5174853,-0.01345225,0.4258554
-0.5206617,-0.01356562,0.4266471
-0.5240059,-0.01326503,0.4275615
-0.5274036,-0.01266567,0.4286719
-0.5309223,-0.01159418,0.4297625
-0.5344573,-0.009858126,0.4310558
-0.5381846,-0.007479928,0.432534
-0.5420076,-0.004518504,0.4338876
-0.5459289,-0.0009378532,0.4352872
-0.549755,0.003258304,0.436856
-0.5537024,0.007989948,0.4383643
-0.5574725,0.01306408,0.4397961
-0.5609298,0.01880597,0.4412424
-0.564239,0.02520572,0.4425503
-0.5672185,0.03216916,0.4439323
-0.569759,0.03982319,0.4451476
-0.5718523,0.04815364,0.4462423
-0.5735908,0.0569726,0.447165
-0.5747331,0.06651299,0.4477797
-0.5754557,0.07667717,0.4480902
-0.5753191,0.08737011,0.4483451
-0.5746716,0.09848515,0.4483151
-0.5734707,0.1090672,0.4480063
-0.5711905,0.1203333,0.4477527
-0.5682877,0.1319443,0.4472306
-0.5646105,0.1437675,0.4467144
-0.560069,0.1557941,0.4463613
-0.5545695,0.1679924,0.4462619
-0.5485936,0.1799664,0.4460395
-0.5417397,0.192139,0.4459567
-0.5343493,0.2041423,0.4457655
-0.5261372,0.2155793,0.44603
-0.5170108,0.2269189,0.446518
-0.5071446,0.2378105,0.4471096
